id,naslov,tip,epizode,leto,ogledi,ocena 
#area33299,Magic-Kyun! Renaissance,TV,(13 eps),2016,24'704,7.26
#area1017,Majutsushi Orphen,TV,(24 eps),1998,25'116,7.26
#area3437,Mister Ajikko,TV,(99 eps),1987,2'727,7.26
#area10686,Naruto: Honoo no Chuunin Shiken! Naruto vs. Konohamaru!!,Movie,(1 eps),2011,40'674,7.26
#area6023,Nogizaka Haruka no Himitsu: Purezza,TV,(12 eps),2009,54'284,7.26
#area14749,Ore no Kanojo to Osananajimi ga Shuraba Sugiru,TV,(13 eps),2013,248'518,7.26
#area12673,Papa no Iukoto wo Kikinasai!: Pokkapoka,Special,(1 eps),2012,28'428,7.26
#area529,Saishuu Heiki Kanojo,TV,(13 eps),2002,70'693,7.26
#area1124,Seikai no Danshou: Tanjou,Special,(1 eps),2000,6'287,7.26
#area37569,Sirius,TV,(12 eps),2018,73'796,7.26
#area4382,Suzumiya Haruhi no Yuuutsu (2009),TV,(14 eps),2009,322'160,7.26
#area11341,Tantei Opera Milky Holmes Dai 2 Maku,TV,(12 eps),2012,14'117,7.26
#area1144,Tenchi Muyou! in Love 2: Haruka Naru Omoi,Movie,(1 eps),1999,11'864,7.26
#area178,Ultra Maniac,TV,(26 eps),2003,23'369,7.26
#area4896,Umineko no Naku Koro ni,TV,(26 eps),2009,154'469,7.26
#area34604,UQ Holder! OVA,OVA,(3 eps),2017,10'149,7.26
#area13939,Accel World EX,OVA,(2 eps),2012,80'808,7.25
#area10447,Aquarion Evol,TV,(26 eps),2012,78'736,7.25
#area5216,D.C.if: Da Capo if,OVA,(2 eps),2008,12'907,7.25
#area12651,Danball Senki W,TV,(58 eps),2012,3'001,7.25
#area2803,Densetsu no Yuusha Da Garn,TV,(46 eps),1992,2'597,7.25
#area2634,Doraemon: Doraemon Comes Back,Special,(1 eps),1981,1'088,7.25
#area5760,Dororo to Hyakkimaru,TV,(26 eps),1969,2'258,7.25
#area380,Fushigi Yuugi OVA,OVA,(3 eps),1996,17'022,7.25
#area27567,Fushigi Yuugi Special: Nakago Shikkari Shinasai!,Special,(2 eps),1996,1'471,7.25
#area1845,Gaiking: Legend of Daiku-Maryu,TV,(39 eps),2005,3'247,7.25
#area652,Galaxy Angel Z,TV,(9 eps),2002,7'556,7.25
#area19159,Genshiken Nidaime OVA,OVA,(1 eps),2013,11'865,7.25
#area1490,Ginga Tetsudou Monogatari,TV,(26 eps),2003,7'734,7.25
#area5041,Guin Saga,TV,(26 eps),2009,32'503,7.25
#area18713,Haiyore! Nyaruko-san: Yasashii Teki no Shitome-kata,OVA,(1 eps),2012,20'427,7.25
#area3298,Hatenkou Yuugi,TV,(10 eps),2008,29'825,7.25
#area15785,Inazuma Eleven Go vs. Danball Senki W Movie,Movie,(1 eps),2012,5'676,7.25
#area31670,Kaitou Joker 3rd Season,TV,(13 eps),2016,2'831,7.25
#area6954,Kara no Kyoukai 8: Shuushou,Special,(1 eps),2011,62'375,7.25
#area3421,Kodomo no Omocha,OVA,(1 eps),1995,3'907,7.25
#area634,Koi Kaze,TV,(13 eps),2004,56'906,7.25
#area6016,Kyoushoku Soukou Guyver (1989),OVA,(6 eps),1989,8'250,7.25
#area276,Mahoromatic: Automatic Maiden,TV,(12 eps),2001,45'195,7.25
#area4134,Naruto Shippuuden: Shippuu! &amp;quot;Konoha Gakuen&amp;quot; Den,Special,(1 eps),2008,41'596,7.25
#area613,Onmyou Taisenki,TV,(52 eps),2004,4'614,7.25
#area8133,Precure All Stars Movie DX2: Kibou no Hikari☆Rainbow Jewel wo Mamore!,Movie,(1 eps),2010,3'937,7.25
#area16442,Precure All Stars Movie New Stage 2: Kokoro no Tomodachi,Movie,(1 eps),2013,2'706,7.25
#area1846,Princess Nine: Kisaragi Joshikou Yakyuubu,TV,(26 eps),1998,7'503,7.25
#area23987,Sarusuberi: Miss Hokusai,Movie,(1 eps),2015,16'399,7.25
#area1080,Sentou Yousei Yukikaze,OVA,(5 eps),2002,12'649,7.25
#area1531,Shakugan no Shana SP: Koi to Onsen no Kougai Gakushuu!,OVA,(1 eps),2006,29'123,7.25
#area33033,Starmyu OVA,OVA,(2 eps),2016,4'957,7.25
#area1362,Street Fighter II Movie,Movie,(1 eps),1994,18'865,7.25
#area22859,Takanashi Rikka Kai: Chuunibyou demo Koi ga Shitai! Movie Lite,Movie,(1 eps),2014,19'134,7.25
#area1731,Tales of Symphonia The Animation: Sylvarant-hen,OVA,(4 eps),2007,41'864,7.25
#area6169,Tenjoubito to Akutobito Saigo no Tatakai,Movie,(1 eps),2009,6'193,7.25
#area1860,Tokyo Majin Gakuen Kenpucho: Tou,TV,(14 eps),2007,53'768,7.25
#area2816,Toushou Daimos,TV,(44 eps),1978,3'718,7.25
#area33589,ViVid Strike!,TV,(12 eps),2016,34'108,7.25
#area1932,Yes! Precure 5,TV,(49 eps),2007,8'734,7.25
#area3692,Yes! Precure 5 GoGo!,TV,(48 eps),2008,5'218,7.25
#area3269,.hack//G.U. Trilogy,Movie,(1 eps),2008,26'044,7.24
#area6164,Aoi Hana,TV,(11 eps),2009,58'603,7.24
#area526,Boku no Chikyuu wo Mamotte,OVA,(6 eps),1993,9'723,7.24
#area8359,Crayon Shin-chan Movie 04: Henderland no Daibouken,Movie,(1 eps),1996,2'390,7.24
#area8362,Crayon Shin-chan Movie 08: Arashi wo Yobu Jungle,Movie,(1 eps),2000,2'438,7.24
#area1132,Digimon Frontier,TV,(50 eps),2002,99'283,7.24
#area2123,Digimon X-Evolution,Movie,(1 eps),2005,15'069,7.24
#area11783,Dog Days',TV,(13 eps),2012,72'192,7.24
#area2668,Doraemon Movie 20: Nobita no Uchuu Hyouryuuki,Movie,(1 eps),1999,1'678,7.24
#area1335,Ghost in the Shell: Stand Alone Complex - Tachikoma na Hibi,Special,(26 eps),2002,20'967,7.24
#area33025,Ginga Kikoutai Majestic Prince Movie: Kakusei no Idenshi,Movie,(1 eps),2016,4'042,7.24
#area12419,Guilty Crown Kiseki: Reassortment,Special,(1 eps),2012,26'966,7.24
#area3231,Gunslinger Girl: Il Teatrino,TV,(13 eps),2008,45'964,7.24
#area34420,Isekai Izakaya: Koto Aitheria no Izakaya Nobu,ONA,(24 eps),2018,12'157,7.24
#area1145,Kaze no Youjinbou,TV,(25 eps),2001,7'845,7.24
#area3222,Kiddy Grade: Maelstrom,Movie,(1 eps),2007,3'613,7.24
#area3223,Kiddy Grade: Truth Dawn,Movie,(1 eps),2007,3'611,7.24
#area4195,Kodomo no Jikan: Ni Gakki,OVA,(3 eps),2009,24'743,7.24
#area9013,Kuruneko 2nd Season,TV,(50 eps),2010,903,7.24
#area277,Mahoromatic 2,TV,(14 eps),2002,25'079,7.24
#area10397,Mashiro-iro Symphony: The Color of Lovers,TV,(12 eps),2011,104'082,7.24
#area7761,Masuda Kousuke Gekijou Gag Manga Biyori +,TV,(12 eps),2010,1'538,7.24
#area2834,Miracle☆Girls,TV,(51 eps),1993,2'763,7.24
#area13409,Moyashimon Returns,TV,(11 eps),2012,19'257,7.24
#area12979,Naruto SD: Rock Lee no Seishun Full-Power Ninden,TV,(51 eps),2012,42'754,7.24
#area12001,One Piece 3D: Gekisou! Trap Coaster,Movie,(1 eps),2011,13'382,7.24
#area9999,One Piece 3D: Mugiwara Chase,Movie,(1 eps),2011,31'009,7.24
#area1847,Rec: Yurusarezarumono,Special,(1 eps),2006,19'225,7.24
#area2108,Rockman.EXE Axess,TV,(51 eps),2003,11'581,7.24
#area38366,Satsuriku no Tenshi ONA,ONA,(4 eps),2018,31'772,7.24
#area32034,Soukyuu no Fafner: Dead Aggressor - Exodus Special,Special,(1 eps),2015,1'006,7.24
#area19211,Suisei no Gargantia Specials,Special,(2 eps),2013,30'863,7.24
#area1133,Tenchi Muyou! GXP,TV,(26 eps),2002,21'663,7.24
#area6999,Tennis no Ouji-sama: Another Story - Messages From Past and Future Specials,Special,(2 eps),2009,4'994,7.24
#area22689,Terra Formars: Bugs 2-hen,OVA,(2 eps),2014,27'217,7.24
#area2747,Tetsuwan Atom,TV,(193 eps),1963,7'033,7.24
#area12695,Tight-rope,OVA,(2 eps),2012,27'397,7.24
#area3455,To LOVE-Ru,TV,(26 eps),2008,342'308,7.24
#area19117,Toaru Hikuushi e no Koiuta,TV,(13 eps),2014,70'551,7.24
#area16866,Tonari no Kaibutsu-kun: Tonari no Gokudou-kun,OVA,(1 eps),2013,63'155,7.24
#area11375,.hack//The Movie: Sekai no Mukou ni,Movie,(1 eps),2012,13'976,7.23
#area394,Ai Yori Aoshi: Enishi,TV,(12 eps),2003,44'479,7.23
#area36800,Amanchu! Advance,TV,(12 eps),2018,20'856,7.23
#area35834,Angolmois: Genkou Kassenki,TV,(12 eps),2018,29'210,7.23
#area1498,Black Blood Brothers,TV,(12 eps),2006,80'192,7.23
#area2589,Black Cat: Toozakaru Neko,Special,(1 eps),2006,17'562,7.23
#area24973,Bokura wa Minna Kawai-sou Specials,Special,(14 eps),2014,10'461,7.23
#area4690,Cyborg 009 (1979),TV,(50 eps),1979,5'364,7.23
#area2667,Doraemon Movie 04: Nobita no Kaitei Kiganjou,Movie,(1 eps),1983,1'818,7.23
#area14829,Fate/kaleid liner Prisma☆Illya,TV,(10 eps),2013,154'605,7.23
#area2624,"Flanders no Inu, Boku no Patrasche",TV,(26 eps),1992,1'140,7.23
#area1931,Futari wa Precure: Max Heart Movie 2 - Yukizora no Tomodachi,Movie,(1 eps),2005,3'740,7.23
#area3218,Gensoumaden Saiyuuki OVA,OVA,(2 eps),1999,3'970,7.23
#area9958,Hayate no Gotoku! Heaven Is a Place on Earth,Movie,(1 eps),2011,27'396,7.23
#area1371,Hi no Tori,TV,(13 eps),2004,5'504,7.23
#area3418,Jungle no Ouja Taa-chan,TV,(50 eps),1993,1'217,7.23
#area1116,Junkers Come Here,Movie,(1 eps),1994,3'816,7.23
#area26441,Junketsu no Maria,TV,(12 eps),2015,104'139,7.23
#area1086,Kenran Butou Sai: The Mars Daybreak,TV,(26 eps),2004,16'090,7.23
#area20505,Kimi to Boku,ONA,(1 eps),2001,1'849,7.23
#area32376,Kindaichi Shounen no Jikenbo Returns 2nd Season: Akechi Keibu no Jikenbo,Special,(1 eps),2015,1'063,7.23
#area5717,Kiniro no Corda: Secondo Passo,Special,(2 eps),2009,27'438,7.23
#area12175,Koi to Senkyo to Chocolate,TV,(12 eps),2012,128'937,7.23
#area5079,Kurokami The Animation,TV,(23 eps),2009,90'601,7.23
#area189,Love Hina,TV,(24 eps),2000,188'802,7.23
#area1941,Moonlight Mile 1st Season: Lift Off,TV,(12 eps),2007,7'760,7.23
#area2947,Ojamajo Doremi Sharp Movie,Movie,(1 eps),2000,2'827,7.23
#area11019,Pokemon 3D Adventure: Mew wo Sagase!,Movie,(1 eps),2005,7'427,7.23
#area1565,Pokemon Diamond &amp;amp; Pearl,TV,(191 eps),2006,68'573,7.23
#area16051,Ro-Kyu-Bu! SS,TV,(12 eps),2013,27'112,7.23
#area22359,Sanzoku no Musume Ronja,TV,(26 eps),2014,19'942,7.23
#area3067,Saraba Uchuu Senkan Yamato: Ai no Senshi-tachi,Movie,(1 eps),1978,2'524,7.23
#area1236,SF Saiyuuki Starzinger,TV,(73 eps),1978,1'590,7.23
#area17699,Toriko Movie: Bishokushin no Special Menu,Movie,(1 eps),2013,4'075,7.23
#area1652,Uchuu Senkan Yamato III,TV,(25 eps),1980,3'597,7.23
#area842,Ushio to Tora,OVA,(10 eps),1992,8'317,7.23
#area28841,"Wake Up, Girls! Seishun no Kage",Movie,(1 eps),2015,6'324,7.23
#area24591,Youkai Watch Movie 1: Tanjou no Himitsu da Nyan!,Movie,(1 eps),2014,2'023,7.23
#area482,Yu☆Gi☆Oh!: Duel Monsters GX,TV,(180 eps),2004,109'546,7.23
#area36950,Yuragi-sou no Yuuna-san OVA,OVA,(3 eps),2018,15'539,7.23
#area2333,Anime Sanjuushi,TV,(52 eps),1987,2'862,7.22
#area1205,Aru Tabibito no Nikki,ONA,(6 eps),2003,18'536,7.22
#area6901,Battle Spirits: Shounen Gekiha Dan,TV,(50 eps),2009,1'696,7.22
#area21797,Chuunibyou demo Koi ga Shitai! Ren Lite,ONA,(6 eps),2013,45'507,7.22
#area1352,Cyber City Oedo 808,OVA,(3 eps),1990,13'441,7.22
#area7081,Danball Senki,TV,(44 eps),2011,4'967,7.22
#area12879,Dantalian no Shoka: Ibarahime,OVA,(1 eps),2012,16'909,7.22
#area424,Dirty Pair,TV,(24 eps),1985,14'437,7.22
#area2671,Doraemon Movie 03: Nobita no Daimakyou,Movie,(1 eps),1982,1'881,7.22
#area2659,Doraemon Movie 14: Nobita to Buriki no Labyrinth,Movie,(1 eps),1993,1'927,7.22
#area1534,Futari wa Precure: Splash☆Star,TV,(49 eps),2006,7'202,7.22
#area23153,Hayate no Gotoku! OVA,OVA,(3 eps),2014,8'449,7.22
#area1774,HeatGuy J Special,Special,(1 eps),2003,1'935,7.22
#area34125,High School Fleet OVA,OVA,(2 eps),2017,11'189,7.22
#area37814,Inazuma Eleven: Reloaded - Soccer no Henkaku,Special,(1 eps),2018,1'704,7.22
#area2602,Kenkou Zenrakei Suieibu Umishou,TV,(13 eps),2007,30'126,7.22
#area1556,Kikoushi Enma,OVA,(4 eps),2006,14'702,7.22
#area4198,Koutetsu Jeeg,TV,(46 eps),1975,1'614,7.22
#area279,Kyougoku Natsuhiko: Kousetsu Hyaku Monogatari,TV,(13 eps),2003,25'374,7.22
#area15359,Kyousou Giga (2012),ONA,(5 eps),2012,20'879,7.22
#area206,Lodoss-tou Senki: Eiyuu Kishi Den,TV,(27 eps),1998,20'129,7.22
#area1164,Mahou Senshi Louie,TV,(24 eps),2001,15'340,7.22
#area30014,Momokuri,ONA,(26 eps),2015,47'591,7.22
#area31378,Owari no Seraph: Kyuuketsuki Shahar,OVA,(1 eps),2016,36'075,7.22
#area1538,Pumpkin Scissors,TV,(24 eps),2006,29'877,7.22
#area32094,Reikenzan: Hoshikuzu-tachi no Utage,TV,(12 eps),2016,55'422,7.22
#area1835,Ryuusei no Rockman,TV,(55 eps),2006,8'668,7.22
#area3186,Sekai Meisaku Douwa: Hakuchou no Mizuumi,Movie,(1 eps),2005,198'949,7.22
#area2583,Soukou Kihei Votoms: The Last Red Shoulder,OVA,(1 eps),1985,2'468,7.22
#area3332,Stop!! Hibari-kun!,TV,(35 eps),1983,2'764,7.22
#area4705,Tengen Toppa Gurren Lagann: Parallel Works,TV,(52 eps),1980,7'669,7.22
#area21189,"Wake Up, Girls! Shichinin no Idol",Movie,(1 eps),2014,18'098,7.22
#area16742,Watashi ga Motenai no wa Dou Kangaetemo Omaera ga Warui!,TV,(12 eps),2013,377'285,7.22
#area6951,Yu☆Gi☆Oh! Movie: Chou Yuugou! Toki wo Koeta Kizuna,Movie,(1 eps),2010,26'885,7.22
#area1246,Yuugo: Koushounin,TV,(13 eps),2004,8'008,7.22
#area34881,Aho Girl,TV,(12 eps),2017,185'226,7.21
#area31853,Biohazard: Vendetta,Movie,(1 eps),2017,10'388,7.21
#area762,Bleach: Memories in the Rain,Special,(1 eps),2005,90'110,7.21
#area35815,Boku dake ga Inai Machi Recap,ONA,(1 eps),2016,10'158,7.21
#area369,Boogiepop wa Warawanai,TV,(12 eps),2000,61'446,7.21
#area2043,Cat's Eye,TV,(73 eps),1983,10'402,7.21
#area1312,Chikyuu Bouei Kigyou Dai-Guard,TV,(26 eps),1999,6'030,7.21
#area1778,Dae Jang Geum: Jang Geum's Dream,TV,(26 eps),2005,1'923,7.21
#area2962,Digimon Adventure 02 Movies,Movie,(2 eps),2000,32'922,7.21
#area4798,Druaga no Tou: The Aegis of Uruk - Jil no Bouken,Special,(1 eps),2008,12'192,7.21
#area32801,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka OVA,OVA,(1 eps),2016,70'013,7.21
#area4246,Eureka Seven: Pocket ga Niji de Ippai,Movie,(1 eps),2009,38'217,7.21
#area34280,Gamers!,TV,(12 eps),2017,257'048,7.21
#area395,Gantz 2nd Stage,TV,(13 eps),2004,110'273,7.21
#area18411,Gingitsune,TV,(12 eps),2013,41'791,7.21
#area1140,Giniro no Kami no Agito,Movie,(1 eps),2006,54'958,7.21
#area15811,Girls &amp;amp; Panzer Specials,Special,(6 eps),2012,21'876,7.21
#area665,JoJo no Kimyou na Bouken: Adventure,OVA,(7 eps),2000,32'639,7.21
#area990,Kamisama Kazoku,TV,(13 eps),2006,38'286,7.21
#area144,Kanon,TV,(13 eps),2002,48'392,7.21
#area16033,Karneval (PV),OVA,(1 eps),2012,13'847,7.21
#area3670,Kikou Souseiki Mospeada,TV,(25 eps),1983,5'631,7.21
#area10456,Kyoukaisenjou no Horizon,TV,(13 eps),2011,122'186,7.21
#area690,Kyuuketsuhime Miyu (TV),TV,(26 eps),1997,26'205,7.21
#area1413,Lupin III: Alcatraz Connection,Special,(1 eps),2001,4'331,7.21
#area1429,Lupin III: Nusumareta Lupin,Special,(1 eps),2004,3'516,7.21
#area631,Mahoromatic Summer Special,Special,(1 eps),2003,8'924,7.21
#area629,Mahoutsukai Tai! OVA,OVA,(6 eps),1996,5'650,7.21
#area7261,Mameshiba,Special,(24 eps),2008,3'840,7.21
#area6262,Manga Sekai Mukashibanashi,TV,(127 eps),1976,842,7.21
#area4056,Masuda Kousuke Gekijou Gag Manga Biyori 3,TV,(12 eps),2008,2'021,7.21
#area1215,Mobile Suit Gundam SEED C.E.73: Stargazer,ONA,(3 eps),2006,17'475,7.21
#area8917,Mouretsu Pirates,TV,(26 eps),2012,57'520,7.21
#area14817,Mouretsu Pirates: Abyss of Hyperspace,Movie,(1 eps),2014,9'866,7.21
#area350,Ojamajo Doremi,TV,(51 eps),1999,27'715,7.21
#area459,One Piece Movie 1,Movie,(1 eps),2000,60'166,7.21
#area15649,Puchimas!: Petit iDOLM@STER,ONA,(64 eps),2013,11'039,7.21
#area2283,Red Baron,TV,(49 eps),1994,1'783,7.21
#area2543,Robin Hood no Daibouken,TV,(52 eps),1990,5'102,7.21
#area3221,Shakugan no Shana Movie Special,Movie,(1 eps),2007,21'305,7.21
#area5702,Sora wo Miageru Shoujo no Hitomi ni Utsuru Sekai,TV,(9 eps),2009,30'115,7.21
#area33036,Suki ni Naru Sono Shunkan wo.: Kokuhaku Jikkou Iinkai,Movie,(1 eps),2016,40'600,7.21
#area4162,Taiho Shichau zo: Nagisa no Koutsuu Yuudou,Special,(1 eps),2015,49'519,7.21
#area3738,Usavich II,TV,(13 eps),2007,3'858,7.21
#area36726,Yuragi-sou no Yuuna-san,TV,(12 eps),2018,76'272,7.21
#area1901,11-nin Iru!,Movie,(1 eps),1986,6'123,7.2
#area53,Ai Yori Aoshi,TV,(24 eps),2002,80'336,7.2
#area32323,Aishen Qiaokeli-ing...,ONA,(15 eps),2015,33'293,7.2
#area31588,All Out!!,TV,(25 eps),2016,65'635,7.2
#area10647,Ao no Exorcist: Ura Ex,Special,(10 eps),2011,57'887,7.2
#area5196,Aria The Origination Picture Drama,Special,(7 eps),2008,8'284,7.2
#area2937,Bishoujo Senshi Sailor Moon R: Make Up! Sailor Senshi,Special,(1 eps),1993,12'152,7.2
#area7059,Black★Rock Shooter (OVA),OVA,(1 eps),2010,147'566,7.2
#area5163,Code Geass: Hangyaku no Lelouch R2 Picture Drama,Special,(9 eps),2008,27'341,7.2
#area8363,Crayon Shin-chan Movie 11: Arashi wo Yobu Eikou no Yakiniku Road,Movie,(1 eps),2003,1'753,7.2
#area4586,Daisuki! BuBu ChaCha,TV,(26 eps),2001,1'050,7.2
#area1683,Di Gi Charat Nyo,TV,(104 eps),2003,4'607,7.2
#area4200,Dirty Pair OVA,OVA,(10 eps),1987,3'818,7.2
#area2664,Doraemon Movie 19: Nobita no Nankai Daibouken,Movie,(1 eps),1998,2'164,7.2
#area898,Dragon Ball Z Movie 05: Tobikkiri no Saikyou tai Saikyou,Movie,(1 eps),1991,79'336,7.2
#area8120,Gotou ni Naritai.,Movie,(1 eps),1995,1'576,7.2
#area1016,Gunnm,OVA,(2 eps),1993,31'025,7.2
#area33335,Hajimete no Eigo: Nippon Mukashibanashi,OVA,(18 eps),2017,15'181,7.2
#area1397,Macross 7,TV,(49 eps),1994,19'653,7.2
#area4926,Marco: Haha wo Tazunete Sanzenri,Movie,(1 eps),1999,1'476,7.2
#area3305,Muteki Koujin Daitarn 3,TV,(40 eps),1978,1'858,7.2
#area1732,Negima!? Natsu Special!?,Special,(1 eps),2006,14'550,7.2
#area12221,Precure All Stars Movie New Stage: Mirai no Tomodachi,Movie,(1 eps),2012,3'338,7.2
#area31919,PriPara Movie: Mi~nna no Akogare♪ Let's Go☆Prix Paris,Movie,(1 eps),2016,998,7.2
#area28215,Saint Seiya: Soul of Gold,ONA,(13 eps),2015,17'605,7.2
#area1108,Senkaiden Houshin Engi,TV,(26 eps),1999,12'807,7.2
#area678,Shadow Skill: Eigi,TV,(26 eps),1998,9'625,7.2
#area12823,Shakugan no Shana III (Final) Specials,Special,(2 eps),2012,15'966,7.2
#area1101,Tenchi Muyou! Manatsu no Eve,Movie,(1 eps),1997,11'964,7.2
#area6548,Tengen Toppa Gurren Lagann: Kirameki★Yoko Box - Pieces of Sweet Stars,ONA,(12 eps),2018,14'395,7.2
#area1920,Urusei Yatsura Movie 1: Only You,Movie,(1 eps),1983,5'326,7.2
#area5397,Usavich III,TV,(13 eps),2008,3'469,7.2
#area732,Vampire Hunter D,Movie,(1 eps),1985,51'988,7.2
#area1543,Yoake Mae yori Ruriiro na: Crescent Love,TV,(12 eps),2006,28'103,7.2
#area34176,Zero kara Hajimeru Mahou no Sho,TV,(12 eps),2017,144'167,7.2
#area34350,Alice to Zouroku,TV,(12 eps),2017,77'338,7.19
#area3079,Aoki Ryuusei SPT Layzner,TV,(38 eps),1985,3'557,7.19
#area2920,Ashita no Joe (Movie),Movie,(1 eps),1980,2'546,7.19
#area31417,Binan Koukou Chikyuu Boueibu LOVE! LOVE!,TV,(12 eps),2016,19'222,7.19
#area4071,Black Jack (TV): Hizouban Specials,TV,(2 eps),2006,2'137,7.19
#area12079,Black★Rock Shooter,TV,(65 eps),2011,32'273,7.19
#area2354,Devilman: Tanjou-hen,OVA,(1 eps),1987,14'904,7.19
#area35740,Doraemon Movie 38: Nobita no Takarajima,Movie,(1 eps),2018,759,7.19
#area13183,Fate/Zero Remix,Special,(2 eps),2012,15'146,7.19
#area6151,Final Fantasy VII: On the Way to a Smile - Episode: Denzel,OVA,(1 eps),2009,21'252,7.19
#area5670,GA: Geijutsuka Art Design Class,TV,(12 eps),2009,15'150,7.19
#area243,Gravitation,TV,(13 eps),2000,81'417,7.19
#area11785,Haiyore! Nyaruko-san,TV,(12 eps),2012,216'858,7.19
#area9723,Hakuouki Hekketsuroku Episode 0,Special,(1 eps),2010,10'136,7.19
#area5983,Higepiyo,TV,(39 eps),2009,4'886,7.19
#area4549,Hokuto no Ken: Raoh Gaiden Ten no Haoh,TV,(13 eps),2008,8'469,7.19
#area3270,IGPX: Immortal Grand Prix (2005),TV,(13 eps),2005,13'923,7.19
#area10507,Inazuma Eleven Go,TV,(47 eps),2011,31'745,7.19
#area3121,Kodomo no Jikan OVA,OVA,(3 eps),2007,24'133,7.19
#area911,Konjiki no Gash Bell!!: Mecha Vulkan no Raishuu,Movie,(1 eps),2005,4'565,7.19
#area1414,Lupin III: Tenshi no Tactics - Yume no Kakera wa Koroshi no Kaori,Special,(1 eps),2005,4'074,7.19
#area2044,Mahou no Tenshi Creamy Mami,TV,(52 eps),1983,7'233,7.19
#area1110,Mermaid Melody Pichi Pichi Pitch Pure,TV,(39 eps),2004,25'061,7.19
#area23227,Mikakunin de Shinkoukei: Kamoniku tte Midori-ppoi Aji ga Suru no ne.,OVA,(1 eps),2014,30'315,7.19
#area1968,Mobile Suit Zeta Gundam: A New Translation II - Lovers,Movie,(1 eps),2005,7'240,7.19
#area5343,Monkey Punch: Manga Katsudou Daishashin,TV,(12 eps),2004,1'085,7.19
#area3111,Nasu: Suitcase no Wataridori,OVA,(1 eps),2007,2'428,7.19
#area5200,Offside (TV),TV,(39 eps),2001,1'808,7.19
#area33606,One Piece Film: Gold Episode 0 - 711 ver.,Special,(1 eps),2016,10'420,7.19
#area33949,Oshiete! Galko-chan: Natsuyasumitte Hontou Desu ka?,OVA,(1 eps),2017,16'134,7.19
#area3363,RD Sennou Chousashitsu,TV,(26 eps),2008,19'986,7.19
#area2110,Rockman.EXE Beast,TV,(25 eps),2005,5'264,7.19
#area2109,Rockman.EXE Stream,TV,(51 eps),2004,5'785,7.19
#area2117,Shin Captain Tsubasa,OVA,(13 eps),1989,6'912,7.19
#area12191,Smile Precure!,TV,(48 eps),2012,15'564,7.19
#area9055,Tamayura,OVA,(4 eps),2010,29'371,7.19
#area32924,Urara Meirochou,TV,(12 eps),2017,77'166,7.19
#area21439,Uta no☆Prince-sama♪ Maji Love Revolutions,TV,(13 eps),2015,38'110,7.19
#area21085,Witch Craft Works,TV,(12 eps),2014,155'379,7.19
#area5458,Yu☆Gi☆Oh! Duel Monsters: Battle City Special,Special,(1 eps),2002,12'378,7.19
#area35932,Yume ga Sameru made,ONA,(1 eps),2017,2'465,7.19
#area37204,Aikatsu Friends!,TV,(13 eps),2013,119'168,7.18
#area54,Appleseed (Movie),Movie,(1 eps),2004,57'067,7.18
#area31298,Baka to Test to Shoukanjuu: Matsuri - Sentakushi Ikou nomi,Special,(6 eps),2011,7'281,7.18
#area1576,Bakumatsu Kikansetsu Irohanihoheto,ONA,(26 eps),2006,31'822,7.18
#area14027,Boku wa Tomodachi ga Sukunai: Relay Shousetsu wa Ketsumatsu ga Hanpanai,OVA,(1 eps),2012,79'950,7.18
#area3460,Bosco Daibouken,TV,(26 eps),1986,952,7.18
#area33730,Chain Chronicle: Haecceitas no Hikari Part 3,Movie,(1 eps),2017,9'753,7.18
#area6361,ef: A Tale of Memories. - Prologue,Special,(1 eps),2007,24'401,7.18
#area34662,Fate/Apocrypha,TV,(25 eps),2017,196'334,7.18
#area26057,Fate/kaleid liner Prisma☆Illya 2wei!: Mahou Shoujo in Onsen Ryokou,OVA,(1 eps),2015,23'796,7.18
#area1179,Gakuen Senki Muryou,TV,(26 eps),2001,4'259,7.18
#area3219,Gakuen Utopia Manabi Straight! Special,Special,(1 eps),2007,5'415,7.18
#area384,Gantz,TV,(13 eps),2004,221'666,7.18
#area13561,Guilty Crown: 4-koma Gekijou,Special,(11 eps),2012,17'505,7.18
